fec_committee_id,AMNDT_IND,RPT_TP,TRANSACTION_PGI,IMAGE_NUM,TRANSACTION_TP,ENTITY_TP,recipient_name,recipient_city,recipient_state,recipient_zip,EMPLOYER,OCCUPATION,transaction_dt,transaction_amt,other_id,tran_id,FILE_NUM,MEMO_CD,MEMO_TEXT,sub_id,election_cycle
C00089458,N,M7,P2026,202507189763627083,24K,CCM,COMMITTEE TO ELECT JARED GOLDEN,LEWISTON,ME,04240,nan,nan,,1500.0,C00653816,51752173,1904639,nan,nan,4072320251211252351,2026
C00089458,N,M7,P2026,202507189763627083,24K,CCM,PAT RYAN FOR CONGRESS,KINGSTON,NY,12402,nan,nan,,2500.0,C00815290,51752197,1904639,nan,nan,4072320251211252352,2026
C00089458,N,M7,P2024,202507189763627084,24K,CCM,FRIENDS FOR GREGORY MEEKS,JAMAICA,NY,11432,nan,nan,,-1000.0,C00430991,51752216,1904639,nan,VOID - FRIENDS FOR GREGORY MEEKS,4072320251211252354,2026
C00089458,N,M7,P2026,202507189763627084,24K,CCM,MACKENZIE FOR CONGRESS,EMMAUS,PA,18049,nan,nan,,5000.0,C00655175,51752222,1904639,nan,nan,4072320251211252355,2026
C00089458,N,M7,P2026,202507189763627084,24K,CCM,MCGUIRE FOR VIRGINIA,MANAKIN SABOT,VA,23103,nan,nan,,2500.0,C00856831,51752352,1904639,nan,nan,4072320251211252356,2026
C00089458,N,M7,P2026,202507189763627085,24K,CCM,SHREVE FOR CONGRESS,SOUTHPORT,IN,46227,nan,nan,,2500.0,C00870949,51754063,1904639,nan,nan,4072320251211252357,2026
C00089458,N,M7,P2026,202507189763627085,24K,CCM,ZINKE FOR CONGRESS,WHITEFISH,MT,599373010,nan,nan,,2500.0,C00778159,51754107,1904639,nan,nan,4072320251211252358,2026
C00089458,N,M7,P,202507189763627085,24K,PAC,TUESDAY GROUP POLITICAL ACTION COMMITTEE,TAMPA,FL,33606,nan,nan,,5000.0,C00433060,51754110,1904639,nan,nan,4072320251211252359,2026
C00089458,N,M7,P,202507189763627086,24K,PAC,BRINGING AMERICA TOGETHER PAC,BETHESDA,MD,20824,nan,nan,,5000.0,C00647354,51754213,1904639,nan,nan,4072320251211252360,2026
C00089458,N,M7,P2026,202507189763627086,24K,CCM,JULIA BROWNLEY FOR CONGRESS,THOUSAND OAKS,CA,91358,nan,nan,,1500.0,C00513077,51754214,1904639,nan,nan,4072320251211252361,2026
C00089458,N,M7,P2026,202507189763627086,24K,CCM,FRY FOR CONGRESS,SURFSIDE BEACH,SC,29587,nan,nan,,1000.0,C00786657,51754224,1904639,nan,nan,4072320251211252362,2026
C00089458,N,M7,P2026,202507189763627087,24K,CCM,KUSTOFF FOR CONGRESS,GERMANTOWN,TN,381382769,nan,nan,,1500.0,C00614826,51754225,1904639,nan,nan,4072320251211252363,2026
C00089458,N,M7,P2026,202507189763627087,24K,CCM,VOTE BAUMGARTNER FOR CONGRESS,SPOKANE,WA,99203,nan,nan,,1000.0,C00870758,51754226,1904639,nan,nan,4072320251211252364,2026
C00552141,N,MY,P2026,202507189763627719,24K,CCM,KRISTEN FOR MICHIGAN,BAY CITY,MI,48707,nan,nan,,1000.0,C00864207,B614BF43199CD423FBE4,1904655,nan,nan,4072320251211253477,2026
C00064766,N,M7,P2026,202507189763639399,24K,CCM,BLAKE MOORE FOR CONGRESS,SALT LAKE CITY,UT,84102,nan,nan,,2500.0,C00738872,E90A76A47F5172ECC9B,1904682,nan,nan,4072320251211259314,2026
C00064766,N,M7,P2025,202507189763639399,24K,PAC,BLUEGRASS COMMITTEE,ALEXANDRIA,VA,22314,nan,nan,,2500.0,C00235655,45E0FCA8A0FDCED0BA2,1904682,nan,nan,4072320251211259315,2026
C00064766,N,M7,P2026,202507189763639399,24K,CCM,BRAD KNOTT FOR CONGRESS,RALEIGH,NC,276247275,nan,nan,,1500.0,C00855361,0F076D65EDBA5D64A39,1904682,nan,nan,4072320251211259316,2026
C00034405,N,M7,P2026,202507189763640737,24K,CCM,FEENSTRA FOR CONGRESS,HULL,IA,51239,nan,nan,,1500.0,C00693663,805C3FBA675F736F40B,1904693,nan,nan,4072320251211265830,2026
C00034405,N,M7,P2026,202507189763640737,24K,CCM,GRAVES FOR CONGRESS,PLATTE CITY,MO,64079,nan,nan,,2500.0,C00359034,17540140EDE71E54314,1904693,nan,nan,4072320251211265831,2026
C00034405,N,M7,P2028,202507189763640738,24K,CCM,LISA MURKOWSKI FOR US SENATE,ANCHORAGE,AK,99510,nan,nan,,1000.0,C00384529,22D7D4D577DA03431A2,1904693,nan,nan,4072320251211265832,2026
C00034405,N,M7,P2026,202507189763640738,24K,CCM,RON ESTES FOR CONGRESS,WICHITA,KS,672782952,nan,nan,,1000.0,C00632067,925D89937F1C35DD80C,1904693,nan,nan,4072320251211265833,2026
C00034405,N,M7,P2026,202507189763640738,24K,CCM,TEXANS FOR SENATOR JOHN CORNYN INC.,AUSTIN,TX,78711,nan,nan,,5000.0,C00369033,ABF3F8E67F057D6F3DD,1904693,nan,nan,4072320251211265834,2026
C00096156,N,M7,P2026,202507189763676884,24K,CCM,ELECTGABEEVANS.COM,WESTMINSTER,CO,80035,nan,nan,,2000.0,C00849844,B903152,1904756,nan,nan,4072320251211276440,2026
C00096156,N,M7,P2026,202507189763676884,24K,CCM,EMILIA SYKES FOR CONGRESS,AKRON,OH,44309,nan,nan,,2000.0,C00801274,B903125,1904756,nan,nan,4072320251211276441,2026
C00096156,N,M7,P2025,202507189763676885,24K,PAC,EXPECT MORE LEADERSHIP PAC,BETHESDA,MD,20824,nan,nan,,5000.0,C00757922,B903259,1904756,nan,nan,4072320251211276442,2026
C00096156,N,M7,P2026,202507189763676885,24K,CCM,FEDORCHAK FOR ND,BISMARCK,ND,58502,nan,nan,,2500.0,C00869370,B903175,1904756,nan,nan,4072320251211276443,2026
C00096156,N,M7,P2026,202507189763676885,24K,CCM,FEENSTRA FOR CONGRESS,HULL,IA,51213,nan,nan,,1000.0,C00693663,B903275,1904756,nan,nan,4072320251211276444,2026
C00096156,N,M7,P2025,202507189763676886,24K,PAC,FIGHTIN' NINTH POLITICAL ACTION COMMITTEE,RICHMOND,VA,23255,nan,nan,,3500.0,C00520841,B903223,1904756,nan,nan,4072320251211276445,2026
C00096156,N,M7,P2025,202507189763676886,24K,PAC,FORWARD TOGETHER PAC,ALEXANDRIA,VA,22314,nan,nan,,1000.0,C00412791,B903110,1904756,nan,nan,4072320251211276446,2026
C00096156,N,M7,P2025,202507189763676886,24K,PAC,FREE STATE PAC,BELLEVILLE,KS,66935,nan,nan,,1000.0,C00455717,B903204,1904756,nan,nan,4072320251211276447,2026
C00096156,N,M7,P2026,202507189763676887,24K,CCM,FRENCH HILL FOR ARKANSAS,LITTLE ROCK,AR,72217,nan,nan,,1000.0,C00551275,B903277,1904756,nan,nan,4072320251211276448,2026
C00096156,N,M7,P2026,202507189763676887,24K,CCM,FRENCH HILL FOR ARKANSAS,LITTLE ROCK,AR,72217,nan,nan,,1000.0,C00551275,B903279,1904756,nan,nan,4072320251211276449,2026
C00096156,N,M7,P2026,202507189763676887,24K,CCM,FRIENDS OF DON BEYER,ALEXANDRIA,VA,22314,nan,nan,,5000.0,C00555888,B903169,1904756,nan,nan,4072320251211276450,2026
C00096156,N,M7,G2026,202507189763676888,24K,CCM,FRIENDS OF MARK WARNER,ALEXANDRIA,VA,22314,nan,nan,,2500.0,C00438713,B903268,1904756,nan,nan,4072320251211276451,2026
C00096156,N,M7,P2026,202507189763676888,24K,CCM,FRIENDS OF MCCORMICK,SUWANEE,GA,30024,nan,nan,,2000.0,C00706747,B903136,1904756,nan,nan,4072320251211276452,2026
C00096156,N,M7,P2026,202507189763676888,24K,CCM,FRIENDS OF MCCORMICK,SUWANEE,GA,30024,nan,nan,,1500.0,C00706747,B903215,1904756,nan,nan,4072320251211276453,2026
C00197228,N,M7,G2026,202507189763638142,24K,CCM,ADRIAN SMITH FOR CONGRESS,SCOTTSBLUFF,NE,693613563,nan,nan,,2500.0,C00412890,5B9C17F165C137CE610,1904670,nan,nan,4072320251211253758,2026
C00197228,N,M7,P2026,202507189763638142,24K,CCM,ANDREA SALINAS FOR OREGON,TIGARD,OR,97281,nan,nan,,1000.0,C00793703,866E7A2E31B05537C64,1904670,nan,nan,4072320251211253759,2026
C00197228,N,M7,P2030,202507189763638142,24K,CCM,BANKS FOR SENATE,FORT WAYNE,IN,468581431,nan,nan,,2500.0,C00577999,952DDC81900C753AC2B,1904670,nan,nan,4072320251211253760,2026
C00197228,N,M7,P2025,202507189763638143,24K,PAC,BLUE NEVADA PAC,NORTH LAS VEGAS,NV,89033,nan,nan,,2500.0,C00707232,5633987A3DEF44B9809,1904670,nan,nan,4072320251211253761,2026
